"key","datasetKey","decimalLongitude","decimalLatitude","stateProvince","year","month","day","country","catalogNumber","recordedBy","institutionCode","locality","collectionCode","notes","citation","doi"
1324742548,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.66486,59.74481,"Hordaland",2014,6,12,"Norway","97342","Gaarder, G.","BG","Hatlanakken øst","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
1324742564,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.78886,59.75895,"Hordaland",2014,6,10,"Norway","97340","Gaarder, G.","BG","Sjøangen","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
1324320767,"7948250c-6958-4a29-a670-ed1015b26252",5.4006,59.9873,"Hordaland",2014,8,18,"Norway","200695","Jon T. Klepsland","O","Midtvatnet SV","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
1324321237,"7948250c-6958-4a29-a670-ed1015b26252",5.21,59.703,"Hordaland",2014,8,12,"Norway","202860","Helge Fjeldstad","O","Gråkullfjellet, Bømlo kommune","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
1324321273,"7948250c-6958-4a29-a670-ed1015b26252",5.2118,59.7054,"Hordaland",2014,8,11,"Norway","202964","H. Fjeldstad, G. Gaarder","O","Askedalen, Bømlo kommune","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
1324742305,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.19304,59.66563,"Hordaland",2014,8,12,"Norway","96975","Gaarder, G.","BG","Fisketjørna sør","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
1324742309,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.22403,59.68549,"Hordaland",2014,8,11,"Norway","96987","Gaarder, G.","BG","Askedalen sør","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
2401281083,"b124e1e0-4755-430f-9eab-894f25a9b59c",5.400591,59.98735,"Hordaland",2014,8,18,"Norway","11900331","Jon Klepsland","nbf","Midtvatnet SV, Tysnes, Ho","so2-lichens","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","The Norwegian Biodiversity Information Centre ., Hoem S (2020). Norwegian Species Observation Service. Version 1.107. The Norwegian Biodiversity Information Centre (NBIC). Occurrence dataset https://doi.org/10.15468/zjbzel accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/zjbzel"
1324741659,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.35953,60.17173,"Hordaland",2013,4,29,"Norway","95734","Tønsberg, T.","BG","Strøno ... on the S rim of ravine with small stream","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
1324742215,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.2635,60.04519,"Hordaland",2013,5,24,"Norway","96589","Ihlen, P.G.","BG","Huftarøy, east of Åkyllaren","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
