"key","datasetKey","decimalLongitude","decimalLatitude","year","month","day","country","locality","catalogNumber","recordedBy","institutionCode","stateProvince","collectionCode","notes","citation","doi"
919169189,"7948250c-6958-4a29-a670-ed1015b26252",6.4325,58.2944,1977,8,NA,"Norway","v/ Log i Åna-Sira","35048","O. Jølle","O","Vest-Agder","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
919169212,"7948250c-6958-4a29-a670-ed1015b26252",6.7507,58.1207,1977,8,NA,"Norway","S-enden av Framvaren","35041","O. Jølle","O","Vest-Agder","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
919169241,"7948250c-6958-4a29-a670-ed1015b26252",6.9103,58.2941,1977,8,NA,"Norway","S-vendt li NØ for Øye","35050","O. Jølle","O","Vest-Agder","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
1041908275,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",5.6181,58.7787,1977,12,26,"Norway","Kleppelunden","20765/1","Torfinn Reve","TRH","Rogaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","NTNU University Museum (2020). Lichen herbarium TRH, NTNU University Museum. Version 10.1219. Occurrence dataset https://doi.org/10.15468/pbejbi accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/pbejbi"
20052141,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.21534,60.7227,1976,8,31,"Norway","Vågseidet","6888","Balle, O.","BG","Hordaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
20052144,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.21534,60.7227,1976,8,24,"Norway","Vågseide","6891","Jørgensen, P.M. et al.","BG","Hordaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
2430859223,"42301ebf-d36a-4e4f-a061-d37d778c2365",-6.25,57.366667,1976,8,1,"United Kingdom","Isle of Skye","HO 44470","Gilbert, J.M.","HO",NA,"HO","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Tasmanian Museum and Art Gallery (2020). HO AVH data. Occurrence dataset https://doi.org/10.15468/8wmoeb accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/8wmoeb"
1212212954,"85739778-f762-11e1-a439-00145eb45e9a",-2.1833,49.7167,1975,4,4,"Guernsey","GREAT BRITAIN, Channel Islands, Alderney: Near Essex House. Elev. 50 m.","112459","H. Sipman","B",NA,"Lichen Herbarium Berlin","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Botanic Garden and Botanical Museum Berlin (2016). Lichens at Herbarium Berolinense, Berlin (B). Occurrence dataset https://doi.org/10.15468/gmyyyu accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gmyyyu"
1212212963,"85739778-f762-11e1-a439-00145eb45e9a",-2.2317,49.7133,1975,4,3,"Guernsey","GREAT BRITAIN, Channel Islands, Alderney: Fort Clonque. Elev. 20 m.","112438","H. Sipman","B",NA,"Lichen Herbarium Berlin","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Botanic Garden and Botanical Museum Berlin (2016). Lichens at Herbarium Berolinense, Berlin (B). Occurrence dataset https://doi.org/10.15468/gmyyyu accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gmyyyu"
1212186531,"85739778-f762-11e1-a439-00145eb45e9a",38.6667,40.95,1975,7,5,"Turkey","TURKEY, V. Giresun. Espiye. Alt. 5 m.","23274","W. V. Rubers","B",NA,"Lichen Herbarium Berlin","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Botanic Garden and Botanical Museum Berlin (2016). Lichens at Herbarium Berolinense, Berlin (B). Occurrence dataset https://doi.org/10.15468/gmyyyu accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gmyyyu"
919169185,"7948250c-6958-4a29-a670-ed1015b26252",6.5391,58.2336,1973,4,16,"Norway","nord for Hidra på Hidra","35054","E. Dahl","O","Vest-Agder","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
919167333,"7948250c-6958-4a29-a670-ed1015b26252",6.7761,58.078,1972,3,27,"Norway","Lista, Lunde, nær Lista Al-verk","33141","K. Høiland","O","Vest-Agder","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
919169157,"7948250c-6958-4a29-a670-ed1015b26252",6.7761,58.078,1972,3,27,"Norway","Lista, allèen ved Lista aluminiumsverk, Lundevågen","35039","K. Høiland","O","Vest-Agder","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
20052140,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.36079,59.36455,1971,4,8,"Norway","Myklebust, ved Førdesfjord","6887","Øvstedal, D.O.","BG","Rogaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
20052145,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",6.56379,58.23221,1971,5,5,"Norway","Hidra, Marstad","6892","Jørgensen, P.M.","BG","VEST-AGDER","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
919169233,"7948250c-6958-4a29-a670-ed1015b26252",7.0301,58.287,1971,5,29,"Norway","S of Grunnevatn","35042","H. Østhagen","O","Vest-Agder","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
919169449,"7948250c-6958-4a29-a670-ed1015b26252",5.2879,61.3493,1971,6,28,"Norway","Tysse","35084","J. Hovda, H. Krog, H. Østhagen","O","Sogn og Fjordane","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
1826816404,"7f2889e6-f762-11e1-a439-00145eb45e9a",0.92,41.13,1970,4,15,"Spain","Coll del Guix","7937","Xavier Llimona Pagès","BCN","Tarragona","Lich","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Guardia R (2019). CeDoc de Biodiversitat Vegetal: BCN-Lich. CeDoc of Plant Biodiversity (CeDocBIV), Univ. Barcelona. Occurrence dataset https://doi.org/10.15468/mpc1pf accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/mpc1pf"
919169211,"7948250c-6958-4a29-a670-ed1015b26252",5.6157,58.7764,1970,6,19,"Norway","Kleppelunden","35055","L. Ryvarden","O","Rogaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
919169335,"7948250c-6958-4a29-a670-ed1015b26252",5.4721,58.9537,1970,6,21,"Norway","Sandøya ca. 2 km Øst for Håstein","35071","L. Ryvarden","O","Rogaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
919242653,"7948250c-6958-4a29-a670-ed1015b26252",5.4587,58.9479,1970,6,21,"Norway","Håsteinarkipelet: Buøy","116269","R. Elven","O","Rogaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
1144744050,"f577c9f3-ae71-4278-b6bf-512ba1dfaa21",6.396,43.005,1970,9,20,"France","Port-Cros - Ile de Port-Cros, sentier du Fort de l'Estissac à la Plage de la Palud/Provence-Alpes-Côte d'Azur","G-G-251916/1","Rondon, Y. (Coll. Rondon)","G",NA,"Geneva Herbarium – General Collection (G)","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Conservatoire et Jardin botaniques de la Ville de Genève - G. Geneva Herbarium – General Collection (G). Occurrence dataset https://doi.org/10.15468/rvjdu1 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/rvjdu1"
20052148,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",6.02986,58.8935,1969,6,23,"Norway","Høle, Bjønnbåsen ved Trodal","6894","Jørgensen, P.M.","BG","Rogaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
919169140,"7948250c-6958-4a29-a670-ed1015b26252",6.1563,58.6524,1969,7,19,"Norway","Vikeså","35063","L. Ryvarden","O","Rogaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
919169246,"7948250c-6958-4a29-a670-ed1015b26252",6.1754,59.1605,1969,7,31,"Norway","Årdal, Melsåsen ved Riskadalsvann","35076","L. Ryvarden","O","Rogaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
20052142,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.912,58.86198,1968,4,8,"Norway","Osaland, nedenfor riksveien, ovenfor Kjosavikgårdene","6889","Jørgensen, P.M.","BG","Rogaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
20052146,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.912,58.86198,1968,4,8,"Norway","Osaland, syd for Kjosavik","6893","Jørgensen, P.M.","BG","Rogaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
20052139,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.40274,60.22769,1968,5,31,"Norway","Fana, Lysekloster","6886","Degelius, G. et al.","BG","Hordaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
20052138,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.19261,59.17089,1968,8,27,"Norway","Sandve","6885","Øvstedal, D.O.","BG","Rogaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
20052149,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.33156,59.41497,1968,12,31,"Norway","Skånedalen","6895","Øvstedal, D.O.","BG","Rogaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
919169092,"7948250c-6958-4a29-a670-ed1015b26252",6.2935,58.3364,1967,6,23,"Norway","Årstad ved Hauge","35060","L. Ryvarden","O","Rogaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
919169171,"7948250c-6958-4a29-a670-ed1015b26252",6.2514,58.4932,1967,6,14,"Norway","Egersund: Rapstad ved vestenden av Grøssfjellvann ca. 10 km øst for Helleland st.","35073","L. Ryvarden","O","Rogaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
919169196,"7948250c-6958-4a29-a670-ed1015b26252",6.2935,58.3364,1967,6,23,"Norway","Årstad ved Hauge","35074","L. Ryvarden","O","Rogaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
919169221,"7948250c-6958-4a29-a670-ed1015b26252",6.0829,58.5178,1967,6,16,"Norway","Egersund: Klungeland st.","35075","L. Ryvarden","O","Rogaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
919169269,"7948250c-6958-4a29-a670-ed1015b26252",6.2935,58.3364,1967,6,23,"Norway","Årstad ved Hauge","35077","L. Ryvarden","O","Rogaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
919169299,"7948250c-6958-4a29-a670-ed1015b26252",6.2935,58.3364,1967,6,23,"Norway","Årstad ved Hauge","35078","L. Ryvarden","O","Rogaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
919169317,"7948250c-6958-4a29-a670-ed1015b26252",5.9935,58.4784,1967,6,21,"Norway","Egersund, Tengs ved Tengselvens utløp","35079","L. Ryvarden","O","Rogaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
919169347,"7948250c-6958-4a29-a670-ed1015b26252",6.0809,58.5106,1967,6,16,"Norway","Egersund: Haave gård ved Klungeland st.","35080","L. Ryvarden","O","Rogaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
919169360,"7948250c-6958-4a29-a670-ed1015b26252",5.8958,58.4864,1967,6,21,"Norway","Egersund, Hellvik st.","35072","L. Ryvarden","O","Rogaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
919169367,"7948250c-6958-4a29-a670-ed1015b26252",6.3142,58.3225,1967,6,23,"Norway","Knubedal ca. 5 km øst for Hauge","35081","L. Ryvarden","O","Rogaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
919169399,"7948250c-6958-4a29-a670-ed1015b26252",6.1079,58.5166,1967,6,16,"Norway","Egersund: ovenfor gården Løvold nær Klungedal st.","35082","L. Ryvarden","O","Rogaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
919169424,"7948250c-6958-4a29-a670-ed1015b26252",6.3307,58.3637,1967,6,24,"Norway","Sandbekk","35083","L. Ryvarden","O","Rogaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
20052150,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",6.26848,58.33946,1967,8,21,"Norway","Rekefjord, Seljuåsen","6896","Hakelier, N.","BG","Rogaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
1144744091,"f577c9f3-ae71-4278-b6bf-512ba1dfaa21",6.2925,43.43722,1967,9,27,"France","Var - Le Fenouillet","G-G-251912/1","Rondon, Y. (Coll. Rondon)","G",NA,"Geneva Herbarium – General Collection (G)","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Conservatoire et Jardin botaniques de la Ville de Genève - G. Geneva Herbarium – General Collection (G). Occurrence dataset https://doi.org/10.15468/rvjdu1 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/rvjdu1"
2430710380,"42301ebf-d36a-4e4f-a061-d37d778c2365",-6.25,57.366667,1967,NA,NA,"United Kingdom","Isle of Skye","HO 60789","Davies, D.W.","HO",NA,"HO","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Tasmanian Museum and Art Gallery (2020). HO AVH data. Occurrence dataset https://doi.org/10.15468/8wmoeb accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/8wmoeb"
1212223231,"85739778-f762-11e1-a439-00145eb45e9a",8.5833,42.25,1966,NA,NA,"France","FRANCE, Corse: Rocky coast S of Porto.","178878","H. Reznik","B",NA,"Lichen Herbarium Berlin","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Botanic Garden and Botanical Museum Berlin (2016). Lichens at Herbarium Berolinense, Berlin (B). Occurrence dataset https://doi.org/10.15468/gmyyyu accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gmyyyu"
2449355644,"85739778-f762-11e1-a439-00145eb45e9a",8.3833,48.7333,1960,11,28,"Germany","GERMANY, Baden-Württemberg: Nordschwarzwald, above Reichental.","179383","H. Reznik","B",NA,"Lichen Herbarium Berlin","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Botanic Garden and Botanical Museum Berlin (2016). Lichens at Herbarium Berolinense, Berlin (B). Occurrence dataset https://doi.org/10.15468/gmyyyu accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gmyyyu"
1632918382,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",26.05,37.533333,1957,7,16,"Greece","Ikaria: SW-part of Mt Melissa","1895327","Hans Runemark","LD",NA,"General","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
2449353267,"85739778-f762-11e1-a439-00145eb45e9a",8.5667,44.35,1955,7,14,"Italy","Italien, Ligurien, Varazze, San Nazario.","116123","V. J. Grummann","B",NA,"Lichen Herbarium Berlin","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Botanic Garden and Botanical Museum Berlin (2016). Lichens at Herbarium Berolinense, Berlin (B). Occurrence dataset https://doi.org/10.15468/gmyyyu accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gmyyyu"
2449357250,"85739778-f762-11e1-a439-00145eb45e9a",8.5667,44.35,1955,7,14,"Italy","Italien, Ligurien, Varazze.","116112","V. J. Grummann","B",NA,"Lichen Herbarium Berlin","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Botanic Garden and Botanical Museum Berlin (2016). Lichens at Herbarium Berolinense, Berlin (B). Occurrence dataset https://doi.org/10.15468/gmyyyu accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gmyyyu"
1144744051,"f577c9f3-ae71-4278-b6bf-512ba1dfaa21",-4.09083,48.27667,1954,7,20,"France","Finistère - Forêt du Cranou/Bretagne","G-G-251920/1","Rondon, Y. (Coll. Rondon)","G",NA,"Geneva Herbarium – General Collection (G)","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Conservatoire et Jardin botaniques de la Ville de Genève - G. Geneva Herbarium – General Collection (G). Occurrence dataset https://doi.org/10.15468/rvjdu1 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/rvjdu1"
